playerID,year,SeasonsPlayed,Games,AtBats,Runs,Hits,Doubles,Triples,HomeRuns,RunsBattedIn,StolenBases,CaughtStealing,Walks,Strikeouts,IntentionalWalks,HitsByPitch,SacrificeHits,SacrificeFlies,GroundedIntoDoublePlays,BattingAverage,OnBasePercentage,SluggingPercentage,isArbitrationEligible,isFreeAgent,year_salary,teamID,salary,LogSalary,LogSalaryDifference,SalaryRatio
preslji01,1984,0,70,251,27,57,12,1,10,36.0,1.0,1.0,6,63.0,1.0,1.0,0.0,1.0,4.0,0.22709163346613545,0.2471042471042471,0.40239043824701193,False,False,1985,SEA,71600,4.854913022307856,0.7442755251469411,5.5497769029496276
preslji01,1985,1,155,570,71,157,33,1,28,84.0,2.0,2.0,44,100.0,9.0,1.0,1.0,9.0,29.0,0.2754385964912281,0.32371794871794873,0.4842105263157895,False,False,1986,SEA,192500,5.28443073384452,0.7645664476275407,5.815223991949806
preslji01,1987,3,152,575,78,142,23,6,24,88.0,2.0,0.0,38,157.0,1.0,4.0,1.0,4.0,15.0,0.24695652173913044,0.2962962962962963,0.4330434782608696,True,False,1988,SEA,535000,5.7283537820212285,0.843515702097184,6.974542131723326
preslji01,1988,4,150,544,50,125,26,0,14,62.0,3.0,5.0,36,114.0,1.0,4.0,3.0,5.0,14.0,0.22977941176470587,0.2801358234295416,0.3547794117647059,True,False,1989,SEA,595000,5.77451696572855,0.5587555040108061,3.62039122847936
preslji01,1989,5,117,390,42,92,20,1,12,41.0,0.0,0.0,21,107.0,2.0,1.0,3.0,2.0,12.0,0.2358974358974359,0.2753623188405797,0.38461538461538464,True,False,1990,ATL,640000,5.8061799739838875,0.5175939085599399,3.2930165133840066
preslji01,1990,6,140,541,59,131,34,1,19,72.0,1.0,1.0,29,130.0,0.0,3.0,0.0,4.0,10.0,0.24214417744916822,0.2824956672443674,0.41404805914972276,False,True,1991,SDN,500000,5.698970004336019,0.9432858925228604,8.775783337116357
pridecu01,1996,0,95,267,52,80,17,5,10,31.0,11.0,6.0,31,63.0,1.0,0.0,3.0,0.0,2.0,0.299625468164794,0.3724832214765101,0.5131086142322098,False,False,1997,DET,216000,5.334453751150931,0.1765764446770106,1.5016767081875362
pridecu01,1997,1,79,162,21,34,4,4,2,19.0,6.0,4.0,24,45.0,1.0,1.0,2.0,1.0,4.0,0.20987654320987653,0.31382978723404253,0.32098765432098764,False,False,1998,ATL,216000,5.334453751150931,-0.05974650805200543,0.8714721082832376
princto01,1993,0,66,179,14,35,14,0,2,24.0,1.0,1.0,13,38.0,2.0,7.0,2.0,3.0,5.0,0.19553072625698323,0.2722772277227723,0.30726256983240224,False,False,1994,LAN,275000,5.439332693830263,0.08287033027607116,1.2102367324741354
princto01,2001,1,64,196,19,43,4,1,7,23.0,3.0,1.0,12,39.0,0.0,6.0,0.0,1.0,5.0,0.2193877551020408,0.2837209302325581,0.35714285714285715,False,False,2002,MIN,450000,5.653212513775344,-0.09999410732548686,0.7943390125483016
pryorgr01,1984,4,123,270,32,71,11,1,4,25.0,0.0,3.0,12,28.0,0.0,3.0,2.0,1.0,9.0,0.26296296296296295,0.3006993006993007,0.35555555555555557,True,False,1985,KCA,316667,5.500602807721031,0.2963177577060341,1.9784166472342724
puckeki01,1984,0,128,557,63,165,12,5,0,31.0,14.0,7.0,16,69.0,1.0,4.0,4.0,2.0,11.0,0.296229802513465,0.31951640759930916,0.3357271095152603,False,False,1985,MIN,130000,5.113943352306837,0.6529268838598021,4.497041380694273
puckeki01,1985,1,161,691,80,199,29,13,4,74.0,21.0,12.0,41,87.0,0.0,4.0,5.0,3.0,9.0,0.28798842257597684,0.3301759133964817,0.3849493487698987,False,False,1986,MIN,255000,5.4065401804339555,0.34861745267247546,2.231605651962542
puckeki01,1986,2,161,680,119,223,37,6,31,96.0,20.0,12.0,34,99.0,4.0,7.0,2.0,0.0,14.0,0.32794117647058824,0.36615811373092927,0.5367647058823529,False,False,1987,MIN,465000,5.6674529528899535,0.5162107155022504,3.2825452041585894
puckeki01,1987,3,157,624,96,207,32,5,28,99.0,12.0,7.0,32,91.0,7.0,6.0,0.0,6.0,16.0,0.3317307692307692,0.36676646706586824,0.5336538461538461,True,False,1988,MIN,1090000,6.037426497940624,0.5965086179168644,3.949195358518612
puckeki01,1988,4,158,657,109,234,42,5,24,121.0,6.0,7.0,23,83.0,4.0,2.0,0.0,9.0,17.0,0.3561643835616438,0.3748191027496382,0.5449010654490106,True,False,1989,MIN,2000000,6.301029995663981,0.3436831505248641,2.206394420142544
puckeki01,1989,5,159,635,75,215,45,4,9,85.0,11.0,4.0,41,59.0,9.0,3.0,0.0,5.0,21.0,0.33858267716535434,0.3786549707602339,0.4645669291338583,True,False,1990,MIN,2816667,6.449735505625823,0.1876466293718737,1.5404465340050961
puckeki01,1990,6,146,551,82,164,40,3,12,80.0,5.0,4.0,57,73.0,11.0,3.0,1.0,3.0,15.0,0.29764065335753176,0.36482084690553745,0.44646098003629764,False,True,1991,MIN,3166667,6.500602396284392,0.09139438608725126,1.234225133607171
puckeki01,1991,7,152,611,92,195,29,6,15,89.0,11.0,5.0,31,78.0,4.0,4.0,8.0,7.0,27.0,0.3191489361702128,0.35222052067381315,0.45990180032733224,False,True,1992,MIN,2966667,6.4722688007223805,0.18455182091219768,1.529508239604663
puckeki01,1992,8,160,639,104,210,38,4,19,110.0,17.0,7.0,44,97.0,13.0,6.0,1.0,6.0,17.0,0.3286384976525822,0.37410071942446044,0.48982785602503914,False,True,1993,MIN,5300000,6.724275869600789,0.08901604176628375,1.227484570571534
puckeki01,1993,9,156,622,89,184,39,3,22,89.0,8.0,6.0,47,93.0,7.0,7.0,1.0,5.0,15.0,0.2958199356913183,0.34948604992657856,0.4742765273311897,False,True,1994,MIN,5300000,6.724275869600789,0.05258540719434901,1.1287178863518375
puckeki01,1994,10,108,439,79,139,32,3,20,112.0,6.0,3.0,28,47.0,7.0,7.0,1.0,7.0,11.0,0.31662870159453305,0.36174636174636177,0.5398633257403189,False,True,1995,MIN,6300000,6.799340549453582,-0.19188784274748372,0.642853713893222
puckeki01,1995,11,137,538,83,169,39,0,23,99.0,3.0,2.0,56,89.0,18.0,3.0,0.0,5.0,15.0,0.3141263940520446,0.3787375415282392,0.5148698884758365,False,True,1996,MIN,6200000,6.7923916894982534,0.05006083930844607,1.1221756462794858
puhlte01,1984,7,132,449,66,135,19,7,9,55.0,13.0,8.0,59,45.0,12.0,1.0,6.0,4.0,5.0,0.30066815144766146,0.38011695906432746,0.43429844097995546,False,True,1985,HOU,541667,5.733732377853292,0.4426623207289859,2.771164588598728
puhlte01,1985,8,57,194,34,55,14,3,2,23.0,6.0,2.0,18,23.0,4.0,1.0,4.0,3.0,0.0,0.28350515463917525,0.3425925925925926,0.4175257731958763,False,True,1986,HOU,850000,5.929418925714293,0.23578253674195526,1.721006603594555
puhlte01,1986,9,81,172,17,42,10,0,3,14.0,3.0,2.0,15,24.0,1.0,0.0,4.0,2.0,6.0,0.2441860465116279,0.30158730158730157,0.3546511627906977,False,True,1987,HOU,900000,5.954242509439325,0.036550482942758755,1.087803577953051
puhlte01,1988,10,113,234,42,71,7,2,3,19.0,22.0,4.0,35,30.0,3.0,1.0,1.0,1.0,0.0,0.3034188034188034,0.3948339483394834,0.3888888888888889,False,True,1989,HOU,950000,5.977723605288848,0.014589276467931178,1.034163668708831
puhlte01,1989,11,121,354,41,96,25,4,0,27.0,9.0,8.0,45,39.0,3.0,1.0,4.0,2.0,7.0,0.2711864406779661,0.35323383084577115,0.3644067796610169,False,True,1990,HOU,800000,5.903089986991944,0.19631840236573161,1.5715145356757332
puigya01,2013,0,104,382,66,122,21,2,19,42.0,11.0,8.0,36,97.0,6.0,11.0,0.0,3.0,6.0,0.3193717277486911,0.3912037037037037,0.5340314136125655,False,False,2014,LAN,3714000,6.5698418994037615,-0.5714118312949248,0.26827992033439413
puigya01,2014,1,148,558,92,165,37,9,16,69.0,11.0,7.0,67,124.0,3.0,12.0,2.0,1.0,7.0,0.2956989247311828,0.3824451410658307,0.48028673835125446,False,False,2015,LAN,6214000,6.793371248918955,-0.6825650566620327,0.2076992571895779
puigya01,2015,2,79,282,30,72,12,3,11,38.0,3.0,3.0,26,66.0,1.0,2.0,0.0,1.0,1.0,0.2553191489361702,0.3215434083601286,0.43617021276595747,False,False,2016,LAN,7214285,6.8581932951049485,-1.2313942744596424,0.05869562420601786
pujolal01,2001,0,161,590,112,194,47,4,37,130.0,1.0,3.0,69,93.0,6.0,9.0,1.0,7.0,21.0,0.3288135593220339,0.40296296296296297,0.6101694915254238,False,False,2002,SLN,600000,5.778151250383644,0.4676367474851917,2.9351935708526473
pujolal01,2002,1,157,590,118,185,40,2,34,127.0,2.0,4.0,72,69.0,13.0,9.0,0.0,4.0,20.0,0.3135593220338983,0.3940740740740741,0.5610169491525424,False,False,2003,SLN,900000,5.954242509439325,0.20528321988393827,1.6042912687360091
pujolal01,2003,2,157,591,137,212,51,1,43,124.0,5.0,1.0,79,65.0,12.0,10.0,0.0,5.0,13.0,0.3587140439932318,0.4394160583941606,0.6666666666666666,False,False,2004,SLN,7000000,6.845098040014257,-0.39988675531461126,0.3982109927330522
pujolal01,2004,3,154,592,133,196,51,2,46,123.0,5.0,5.0,84,52.0,12.0,7.0,0.0,9.0,21.0,0.3310810810810811,0.4147398843930636,0.6570945945945946,True,False,2005,SLN,11000000,7.041392685158225,-0.21517649388177063,0.6092892365380913
pujolal01,2005,4,161,591,129,195,38,2,41,117.0,16.0,2.0,97,65.0,27.0,9.0,0.0,3.0,19.0,0.3299492385786802,0.43,0.6091370558375635,True,False,2006,SLN,14000000,7.146128035678238,-0.25085906503721933,0.5612300739181242
pujolal01,2006,5,143,535,119,177,33,1,49,137.0,7.0,2.0,92,50.0,28.0,4.0,0.0,3.0,20.0,0.33084112149532713,0.4305993690851735,0.6710280373831776,True,False,2007,SLN,12937813,7.111860869663101,-0.3557915013767152,0.4407664184284814
pujolal01,2007,6,158,565,99,185,38,1,32,103.0,2.0,6.0,99,58.0,22.0,7.0,0.0,8.0,27.0,0.3274336283185841,0.42857142857142855,0.5681415929203539,False,True,2008,SLN,13870949,7.1421061749423735,-0.3588380337421775,0.4376853055595884
pujolal01,2008,7,148,524,100,187,44,0,37,116.0,7.0,3.0,104,54.0,34.0,5.0,0.0,8.0,16.0,0.3568702290076336,0.46177847113884557,0.6526717557251909,False,True,2009,SLN,14427326,7.159185845226721,-0.2716319453645628,0.5350175824800755
pujolal01,2009,8,160,568,124,186,45,1,47,135.0,16.0,4.0,115,64.0,44.0,9.0,0.0,8.0,23.0,0.3274647887323944,0.44285714285714284,0.6584507042253521,False,True,2010,SLN,14595953,7.164232456235943,-0.11526071546279226,0.766900965511503
pujolal01,2010,9,159,587,115,183,39,1,42,118.0,14.0,4.0,103,76.0,38.0,4.0,0.0,6.0,23.0,0.31175468483816016,0.4142857142857143,0.596252129471891,False,True,2011,SLN,14508395,7.16161937100442,-0.20440804482692254,0.6245855826661487
pujolal01,2011,10,147,579,105,173,29,0,37,99.0,9.0,1.0,61,58.0,15.0,4.0,0.0,7.0,29.0,0.2987910189982729,0.3655913978494624,0.540587219343696,False,True,2012,LAA,12000000,7.079181246047625,-0.18114275921461065,0.658957250348697
pujolal01,2012,11,154,607,85,173,50,0,30,105.0,8.0,1.0,52,76.0,16.0,5.0,0.0,6.0,19.0,0.28500823723228996,0.34328358208955223,0.515650741350906,False,True,2013,LAA,16000000,7.204119982655925,-0.2770064581238829,0.5284373936520196
pujolal01,2013,12,99,391,49,101,19,0,17,64.0,1.0,1.0,40,55.0,8.0,5.0,0.0,7.0,18.0,0.25831202046035806,0.3295711060948081,0.4373401534526854,False,True,2014,LAA,23000000,7.361727836017593,-0.7648243259794141,0.17186034291906938
pujolal01,2014,13,159,633,89,172,37,1,28,105.0,5.0,1.0,48,71.0,11.0,5.0,0.0,9.0,28.0,0.2717219589257504,0.3237410071942446,0.4660347551342812,False,True,2015,LAA,24000000,7.380211241711606,-0.5221810004797991,0.3004823724229848
pujolal01,2015,14,157,602,85,147,22,0,40,95.0,5.0,3.0,50,72.0,10.0,6.0,0.0,3.0,15.0,0.2441860465116279,0.3071104387291982,0.48006644518272423,False,True,2016,LAA,25000000,7.3979400086720375,-0.705892846019613,0.19683718884734178
puntoni01,2005,0,112,394,45,94,18,4,4,26.0,13.0,8.0,36,86.0,0.0,0.0,7.0,2.0,9.0,0.23857868020304568,0.30092592592592593,0.3350253807106599,False,False,2006,MIN,690000,5.838849090737256,-0.29522261335529354,0.5067308984306187
puntoni01,2006,1,135,459,73,133,21,7,1,45.0,17.0,5.0,47,68.0,0.0,1.0,10.0,7.0,8.0,0.289760348583878,0.3521400778210117,0.37254901960784315,False,False,2007,MIN,1800000,6.2552725051033065,-0.6630502230205728,0.21724499361900595
puntoni01,2007,2,150,472,53,99,18,4,1,25.0,16.0,6.0,55,90.0,1.0,0.0,6.0,3.0,7.0,0.2097457627118644,0.29056603773584905,0.2711864406779661,False,False,2008,MIN,2400000,6.380211241711606,-0.8996170740376881,0.12600359205271905
puntoni01,2008,3,99,338,43,96,19,4,2,28.0,15.0,6.0,32,57.0,1.0,0.0,5.0,2.0,10.0,0.28402366863905326,0.34408602150537637,0.3816568047337278,True,False,2009,MIN,4000000,6.6020599913279625,-0.49594325876557743,0.3191954861615064
puntoni01,2009,4,125,359,56,82,15,1,1,38.0,16.0,3.0,61,70.0,1.0,1.0,13.0,6.0,7.0,0.22841225626740946,0.3372365339578454,0.2841225626740947,True,False,2010,MIN,4000000,6.6020599913279625,-0.5831671188125904,0.26111563742737376
puntoni01,2010,5,88,252,24,60,11,1,1,20.0,6.0,2.0,28,50.0,2.0,1.0,4.0,3.0,3.0,0.23809523809523808,0.31338028169014087,0.30158730158730157,True,False,2011,SLN,750000,5.8750612633917,0.12100395739139813,1.3213076741917293
puntoni01,2011,6,63,133,21,37,8,4,1,20.0,1.0,1.0,25,21.0,3.0,0.0,6.0,2.0,3.0,0.2781954887218045,0.3875,0.42105263157894735,False,True,2012,BOS,1500000,6.176091259055681,-0.20894263443529493,0.6180980387565413
puntoni01,2013,7,116,294,34,75,15,0,2,21.0,3.0,3.0,33,67.0,0.0,0.0,6.0,2.0,4.0,0.25510204081632654,0.3282674772036474,0.32653061224489793,False,True,2014,OAK,2750000,6.439332693830263,-0.3858984202286093,0.41124589865471917
quentca01,2006,0,57,166,23,42,13,3,9,32.0,1.0,0.0,15,34.0,2.0,8.0,1.0,1.0,6.0,0.25301204819277107,0.34210526315789475,0.5301204819277109,False,False,2007,ARI,381000,5.580924975675619,0.09623715962258661,1.248064871717367
quentca01,2007,1,81,229,29,49,16,0,5,31.0,2.0,2.0,18,54.0,1.0,11.0,1.0,4.0,5.0,0.21397379912663755,0.29770992366412213,0.34934497816593885,False,False,2008,CHA,400000,5.6020599913279625,0.04664885325397261,1.1133939401595079
quentca01,2008,2,130,480,96,138,26,1,36,100.0,7.0,3.0,66,80.0,0.0,20.0,0.0,3.0,16.0,0.2875,0.3936731107205624,0.5708333333333333,False,False,2009,CHA,550000,5.740362689494244,0.5329265146971922,3.4113518456260348
quentca01,2009,3,99,351,47,83,14,0,21,56.0,3.0,0.0,31,52.0,2.0,15.0,0.0,2.0,11.0,0.23646723646723647,0.3233082706766917,0.45584045584045585,True,False,2010,CHA,3200000,6.505149978319906,-0.04589917002935362,0.8997064417569082
quentca01,2010,4,131,453,73,110,25,2,26,87.0,2.0,2.0,50,83.0,3.0,20.0,0.0,4.0,16.0,0.24282560706401765,0.3415559772296015,0.47902869757174393,True,False,2011,CHA,5050000,6.703291378118662,-0.07807307726525536,0.8354624259631847
quentca01,2011,5,118,421,53,107,31,0,24,77.0,1.0,1.0,34,84.0,0.0,23.0,0.0,5.0,7.0,0.25415676959619954,0.33954451345755693,0.498812351543943,True,False,2012,SDN,7025000,6.846646328577117,-0.1299011581921068,0.7414789765398976
quentca01,2012,6,86,284,44,74,21,0,16,46.0,0.0,1.0,36,41.0,2.0,17.0,0.0,3.0,6.0,0.2605633802816901,0.3735294117647059,0.5035211267605634,False,True,2013,SDN,9500000,6.977723605288848,-0.40777949990119033,0.3910393840099988
quentca01,2013,7,82,276,42,76,21,0,13,44.0,0.0,0.0,31,55.0,0.0,9.0,0.0,4.0,7.0,0.2753623188405797,0.3625,0.4927536231884058,False,True,2014,SDN,9500000,6.977723605288848,-0.4594065592965819,0.3472109720877652
quinlro01,2004,0,56,160,23,55,14,0,5,23.0,3.0,1.0,14,26.0,0.0,2.0,0.0,1.0,1.0,0.34375,0.4011299435028249,0.525,False,False,2005,LAA,360000,5.556302500767287,-0.007915250037063615,0.9819395439361194
quinlro01,2005,1,54,134,17,31,8,0,5,14.0,0.0,1.0,7,26.0,0.0,1.0,0.0,1.0,4.0,0.23134328358208955,0.2727272727272727,0.40298507462686567,False,False,2006,LAA,365000,5.562292864456475,-0.11156111292873572,0.773461831332333
quinlro01,2006,2,86,234,28,75,11,1,9,32.0,2.0,1.0,7,28.0,1.0,2.0,0.0,1.0,6.0,0.32051282051282054,0.3442622950819672,0.49145299145299143,False,False,2007,LAA,800000,5.903089986991944,-0.39377185431493,0.40385749363051787
quinlro01,2007,3,79,178,21,44,9,0,3,21.0,3.0,2.0,14,27.0,1.0,1.0,0.0,1.0,6.0,0.24719101123595505,0.30412371134020616,0.34831460674157305,True,False,2008,LAA,1050000,6.021189299069938,-0.1380912081192136,0.7276269763059635
quinlro01,2008,4,68,164,15,43,1,2,1,11.0,4.0,2.0,14,28.0,0.0,2.0,0.0,1.0,5.0,0.2621951219512195,0.3259668508287293,0.31097560975609756,True,False,2009,LAA,1100000,6.041392685158225,-0.15785483966885305,0.6952566641350055
quinnma01,2000,0,135,500,76,147,33,2,20,78.0,5.0,2.0,35,91.0,1.0,3.0,3.0,3.0,11.0,0.294,0.3419593345656192,0.488,False,False,2001,KCA,280000,5.447158031342219,0.492922064545831,3.111157980328447
quinnma01,2001,1,118,453,57,122,31,2,17,60.0,9.0,5.0,12,69.0,1.0,7.0,0.0,1.0,16.0,0.2693156732891832,0.29809725158562367,0.45916114790286977,False,False,2002,KCA,375000,5.574031267727719,0.32841929977370654,2.1301946998209345
quinolu01,1989,0,97,340,43,83,13,4,12,34.0,2.0,4.0,25,46.0,0.0,3.0,8.0,2.0,3.0,0.24411764705882352,0.3,0.4117647058823529,False,False,1990,CIN,150000,5.176091259055681,0.3237453946160178,2.107392327781972
quinolu01,1990,1,83,145,10,35,7,0,2,17.0,1.0,0.0,13,29.0,3.0,1.0,1.0,4.0,3.0,0.2413793103448276,0.3006134969325153,0.3310344827586207,False,False,1991,CIN,300000,5.477121254719663,-0.20284128165186743,0.6268429103946158
quinore01,1987,1,135,478,55,132,18,2,12,56.0,1.0,3.0,26,71.0,0.0,4.0,6.0,3.0,14.0,0.27615062761506276,0.31702544031311153,0.39748953974895396,False,False,1988,SEA,120000,5.079181246047625,0.6219463280236512,4.187418120094075
quintca01,1990,0,149,512,56,147,28,0,7,67.0,1.0,2.0,52,74.0,0.0,2.0,4.0,2.0,19.0,0.287109375,0.3538732394366197,0.3828125,False,False,1991,BOS,305000,5.484299839346786,0.2803195355595838,1.9068631914570606
quintca01,1991,1,149,478,69,141,21,1,11,71.0,1.0,0.0,61,66.0,2.0,2.0,6.0,3.0,17.0,0.29497907949790797,0.375,0.4121338912133891,False,False,1992,BOS,340000,5.531478917042255,0.1991610218399371,1.5818344217517815
quinthu01,2008,0,59,168,16,38,6,0,2,12.0,0.0,0.0,6,34.0,0.0,4.0,5.0,0.0,5.0,0.2261904761904762,0.2696629213483146,0.2976190476190476,False,False,2009,HOU,610000,5.785329835010767,-0.3242773681003488,0.473939200840462
quinthu01,2009,1,60,157,11,37,8,1,4,14.0,0.0,0.0,7,41.0,1.0,4.0,0.0,0.0,8.0,0.2356687898089172,0.2857142857142857,0.37579617834394907,False,False,2010,HOU,750000,5.8750612633917,-0.33059721294854416,0.4670923850024165
quinthu01,2010,2,88,265,13,62,10,0,4,20.0,0.0,0.0,8,59.0,2.0,2.0,1.0,0.0,5.0,0.2339622641509434,0.26181818181818184,0.3169811320754717,False,False,2011,HOU,1000000,6.0,-0.4721059587512517,0.337205027662553
quinthu01,2011,3,79,262,22,63,12,1,2,25.0,1.0,0.0,6,53.0,2.0,1.0,1.0,2.0,10.0,0.24045801526717558,0.25830258302583026,0.31679389312977096,True,False,2012,KCA,1000000,6.0,0.08831198707533527,1.2254962511844685
quintom01,2008,0,81,210,28,50,17,0,2,15.0,0.0,0.0,15,46.0,3.0,0.0,8.0,1.0,3.0,0.23809523809523808,0.28761061946902655,0.3476190476190476,False,False,2009,COL,408000,5.61066016308988,-0.1681576402436562,0.678957139970276
quirkja01,1986,2,80,219,24,47,10,0,8,26.0,0.0,1.0,17,41.0,3.0,1.0,0.0,1.0,4.0,0.2146118721461187,0.27310924369747897,0.3698630136986301,False,False,1987,KCA,200000,5.301029995663981,0.1743381714783352,1.4939572543959116
quirkja01,1987,3,109,296,24,70,17,0,5,33.0,1.0,0.0,28,56.0,1.0,4.0,2.0,4.0,8.0,0.23648648648648649,0.3072289156626506,0.34459459459459457,True,False,1988,KCA,335000,5.525044807036846,0.5470382547992019,3.5240191097318507
quirkja01,1988,4,84,196,22,47,7,1,8,25.0,1.0,5.0,28,41.0,2.0,1.0,4.0,3.0,2.0,0.23979591836734693,0.3333333333333333,0.40816326530612246,True,False,1989,NYA,68000,4.832508912706237,1.0309386209772757,10.738376356891541
quirkja01,1991,5,76,203,16,53,4,0,1,17.0,0.0,3.0,16,28.0,1.0,2.0,3.0,0.0,7.0,0.26108374384236455,0.3212669683257919,0.2955665024630542,True,False,1992,OAK,525000,5.720159303405957,0.1716958614756754,1.4848953986625364
rabelmi01,2007,0,51,168,14,43,10,2,1,18.0,0.0,0.0,6,41.0,0.0,5.0,5.0,1.0,4.0,0.25595238095238093,0.3,0.35714285714285715,False,False,2008,FLO,390000,5.5910646070264995,-0.046929081678288576,0.8975753525236956
raburry01,2007,0,49,138,28,42,12,2,4,27.0,3.0,0.0,8,33.0,1.0,0.0,1.0,1.0,7.0,0.30434782608695654,0.3401360544217687,0.5072463768115942,False,False,2008,DET,396000,5.597695185925512,-0.056562494689075926,0.8778847509711207
raburry01,2009,2,113,261,44,76,11,2,16,45.0,5.0,4.0,26,60.0,2.0,2.0,1.0,1.0,6.0,0.29118773946360155,0.3586206896551724,0.5325670498084292,False,False,2010,DET,438000,5.6414741105041,-0.16639478273489505,0.6817187158777968
raburry01,2010,3,113,371,54,104,25,1,15,62.0,2.0,2.0,27,92.0,0.0,8.0,1.0,3.0,8.0,0.2803234501347709,0.33985330073349634,0.4743935309973046,True,False,2011,DET,1300000,6.113943352306837,0.28327574693326874,1.9198873493316295
raburry01,2011,4,121,387,53,99,22,2,14,49.0,1.0,1.0,21,114.0,2.0,3.0,4.0,3.0,4.0,0.2558139534883721,0.2971014492753623,0.4315245478036176,True,False,2012,DET,2100000,6.3222192947339195,-0.014155196891712407,0.967931900066537
raburry01,2013,6,87,243,40,66,18,0,16,55.0,0.0,0.0,29,67.0,0.0,4.0,0.0,1.0,4.0,0.2716049382716049,0.3574007220216607,0.5432098765432098,False,True,2014,CLE,2250000,6.352182518111363,0.008062729136156577,1.01873852317844
raburry01,2014,7,74,195,18,39,7,0,4,22.0,0.0,0.0,13,51.0,1.0,1.0,0.0,3.0,8.0,0.2,0.25,0.29743589743589743,False,True,2015,CLE,2500000,6.3979400086720375,-0.2757964420852481,0.5299117603268559
raburry01,2015,8,82,173,22,52,16,1,8,29.0,0.0,0.0,23,44.0,3.0,4.0,0.0,1.0,5.0,0.30057803468208094,0.39303482587064675,0.5433526011560693,False,True,2016,COL,1500000,6.176091259055681,0.06294246108078116,1.1559590810417222
raineti01,1984,3,160,622,106,192,38,9,8,60.0,75.0,10.0,87,69.0,7.0,2.0,3.0,4.0,7.0,0.3086816720257235,0.393006993006993,0.43729903536977494,True,False,1985,MON,1200000,6.079181246047625,0.52921518365393,3.3823238162684555
raineti01,1985,4,150,575,115,184,30,13,11,41.0,70.0,9.0,81,60.0,13.0,3.0,3.0,3.0,9.0,0.32,0.40483383685800606,0.4747826086956522,True,False,1986,MON,1515000,6.1804126328383235,0.4361987029290937,2.730226658788907
raineti01,1986,5,151,580,91,194,35,10,9,62.0,70.0,9.0,78,60.0,9.0,2.0,1.0,3.0,6.0,0.33448275862068966,0.4132730015082956,0.47586206896551725,True,False,1987,MON,1666333,6.221761795156647,0.38123780382098094,2.40567970190774
raineti01,1987,6,139,530,123,175,34,8,18,68.0,50.0,5.0,90,52.0,26.0,4.0,0.0,3.0,9.0,0.330188679245283,0.42902711323763953,0.5264150943396226,False,True,1988,MON,1666333,6.221761795156647,0.6003582125323117,3.9843567071177413
raineti01,1988,7,109,429,66,116,19,7,12,48.0,33.0,7.0,53,44.0,14.0,2.0,0.0,4.0,8.0,0.2703962703962704,0.35040983606557374,0.43123543123543123,False,True,1989,MON,2104889,6.323229198528674,0.08836609905308102,1.2256489543849127
raineti01,1989,8,145,517,76,148,29,6,9,60.0,41.0,9.0,93,48.0,18.0,3.0,0.0,5.0,8.0,0.2862669245647969,0.3948220064724919,0.41779497098646035,False,True,1990,MON,2055555,6.312929101586786,0.15592197218593817,1.4319306073725422
raineti01,1990,9,130,457,65,131,11,5,9,62.0,49.0,16.0,70,43.0,8.0,3.0,0.0,8.0,9.0,0.28665207877461707,0.379182156133829,0.3916849015317287,False,True,1991,CHA,3500000,6.544068044350276,-0.33191076234318295,0.46568177072500155
raineti01,1991,10,155,609,102,163,20,6,5,50.0,51.0,15.0,83,68.0,9.0,5.0,9.0,3.0,7.0,0.2676518883415435,0.3585714285714286,0.3448275862068966,False,True,1992,CHA,3500000,6.544068044350276,-0.09805111396303712,0.7979007734089558
raineti01,1992,11,144,551,102,162,22,9,7,54.0,45.0,6.0,81,48.0,4.0,0.0,4.0,8.0,5.0,0.294010889292196,0.3796875,0.4047186932849365,False,True,1993,CHA,3500000,6.544068044350276,-0.04271215835126263,0.9063331012291523
raineti01,1993,12,115,415,75,127,16,4,16,54.0,21.0,7.0,64,35.0,4.0,3.0,2.0,2.0,7.0,0.3060240963855422,0.40082644628099173,0.4795180722891566,False,True,1994,CHA,3650000,6.562292864456475,-0.13951739970436972,0.7252414212193767
raineti01,1994,13,101,384,80,102,15,5,10,52.0,13.0,0.0,61,43.0,3.0,1.0,4.0,3.0,10.0,0.265625,0.36525612472160357,0.4088541666666667,False,True,1995,CHA,3700000,6.568201724066995,-0.08858694578778703,0.815479511730166
raineti01,1995,14,133,502,81,143,25,4,12,67.0,13.0,2.0,70,52.0,3.0,3.0,3.0,3.0,8.0,0.2848605577689243,0.3737024221453287,0.42231075697211157,False,True,1996,NYA,2100000,6.3222192947339195,0.2461300915778022,1.7625039199806445
raineti01,1996,15,59,201,45,57,10,0,9,33.0,10.0,1.0,34,29.0,1.0,1.0,0.0,4.0,5.0,0.2835820895522388,0.38333333333333336,0.46766169154228854,False,True,1997,NYA,1703644,6.2313788480666785,0.17596424801901644,1.4995613835611257
raineti01,1997,16,74,271,56,87,20,2,4,38.0,8.0,5.0,41,34.0,0.0,0.0,0.0,6.0,4.0,0.3210332103321033,0.4025157232704403,0.45387453874538747,False,True,1998,NYA,1300000,6.113943352306837,0.2628452897867213,1.8316618069667856
raineti01,1998,17,109,321,53,93,13,1,5,47.0,8.0,3.0,55,49.0,1.0,3.0,0.0,3.0,5.0,0.2897196261682243,0.39528795811518325,0.38317757009345793,False,True,1999,OAK,600000,5.778151250383644,0.5542396199689703,3.582940696697093
